X,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-6.720000e-03,2.000000e-05
0,0.00e+00,1.44e-02,-8.00e-02,
1,4.00e-01,3.20e-03,1.60e-01,
2,0.00e+00,1.28e-02,1.60e-01,
3,4.00e-01,0.00e+00,-8.00e-02,
4,0.00e+00,1.60e-03,1.60e-01,
5,4.00e-01,1.28e-02,-8.00e-02,
6,0.00e+00,1.44e-02,1.60e-01,
7,4.00e-01,8.00e-04,-8.00e-02,
8,0.00e+00,1.36e-02,1.60e-01,
9,4.00e-01,0.00e+00,-1.60e-01,
10,4.00e-01,8.00e-04,1.60e-01,
11,0.00e+00,1.36e-02,-8.00e-02,
12,0.00e+00,2.40e-03,1.60e-01,
13,4.00e-01,1.28e-02,-8.00e-02,
14,0.00e+00,3.20e-03,1.60e-01,
15,4.00e-01,1.28e-02,-8.00e-02,
16,4.00e-01,1.20e-02,1.60e-01,
17,0.00e+00,2.40e-03,-8.00e-02,
18,0.00e+00,3.20e-03,-1.60e-01,
19,4.00e-01,1.20e-02,1.60e-01,
20,0.00e+00,1.04e-02,-8.00e-02,
21,4.00e-01,8.00e-04,1.60e-01,
22,0.00e+00,1.60e-03,-8.00e-02,
23,4.00e-01,1.28e-02,1.60e-01,
24,4.00e-01,1.20e-02,-8.00e-02,
25,0.00e+00,1.60e-03,1.60e-01,
26,0.00e+00,1.28e-02,-8.00e-02,
27,4.00e-01,0.00e+00,1.60e-01,
28,0.00e+00,1.04e-02,1.60e-01,
29,4.00e-01,1.60e-03,-8.00e-02,
30,0.00e+00,2.40e-03,1.60e-01,
31,4.00e-01,1.20e-02,-8.00e-02,
32,0.00e+00,1.60e-03,-1.60e-01,
33,4.00e-01,1.20e-02,1.60e-01,
34,0.00e+00,3.20e-03,-8.00e-02,
35,4.00e-01,1.36e-02,1.60e-01,
36,4.00e-01,1.20e-02,1.60e-01,
37,0.00e+00,2.40e-03,-8.00e-02,
38,0.00e+00,8.00e-04,-8.00e-02,
39,4.00e-01,1.12e-02,1.60e-01,
40,0.00e+00,1.12e-02,-8.00e-02,
41,4.00e-01,0.00e+00,1.60e-01,
42,0.00e+00,1.12e-02,-8.00e-02,
43,4.00e-01,0.00e+00,1.60e-01,
44,0.00e+00,1.60e-03,-8.00e-02,
45,4.00e-01,1.12e-02,1.60e-01,
46,0.00e+00,1.20e-02,-8.00e-02,
47,4.00e-01,1.60e-03,1.60e-01,
48,0.00e+00,1.60e-03,1.60e-01,
49,4.00e-01,1.20e-02,-8.00e-02,
50,0.00e+00,1.20e-02,1.60e-01,
51,4.00e-01,8.00e-04,-8.00e-02,
52,0.00e+00,1.60e-03,1.60e-01,
53,4.00e-01,1.52e-02,-8.00e-02,
54,0.00e+00,1.44e-02,-8.00e-02,
55,4.00e-01,0.00e+00,1.60e-01,
56,0.00e+00,1.20e-02,-8.00e-02,
57,4.00e-01,-8.00e-04,1.60e-01,
58,0.00e+00,8.00e-04,-8.00e-02,
59,4.00e-01,1.20e-02,1.60e-01,
60,0.00e+00,-8.00e-04,-8.00e-02,
61,4.00e-01,1.28e-02,1.60e-01,
62,0.00e+00,1.20e-02,-8.00e-02,
63,4.00e-01,0.00e+00,1.60e-01,
64,0.00e+00,1.12e-02,-1.60e-01,
65,4.00e-01,8.00e-04,1.60e-01,
66,0.00e+00,3.20e-03,8.00e-02,
67,4.00e-01,1.52e-02,1.60e-01,
68,0.00e+00,2.40e-03,1.60e-01,
69,4.00e-01,1.36e-02,-8.00e-02,
70,4.00e-01,3.20e-03,8.00e-02,
71,0.00e+00,1.28e-02,1.60e-01,
72,4.00e-01,1.28e-02,1.60e-01,
73,0.00e+00,8.00e-04,-8.00e-02,
74,0.00e+00,8.00e-04,1.60e-01,
75,4.00e-01,1.12e-02,8.00e-02,
76,4.00e-01,1.12e-02,-8.00e-02,
77,0.00e+00,0.00e+00,1.60e-01,
78,0.00e+00,0.00e+00,1.60e-01,
79,4.00e-01,1.12e-02,-1.60e-01,
80,0.00e+00,1.04e-02,-8.00e-02,
81,4.00e-01,1.60e-03,1.60e-01,
82,0.00e+00,1.20e-02,-8.00e-02,
83,4.00e-01,8.00e-04,1.60e-01,
84,0.00e+00,-8.00e-04,1.60e-01,
85,4.00e-01,1.20e-02,-8.00e-02,
86,0.00e+00,1.28e-02,-8.00e-02,
87,4.00e-01,0.00e+00,1.60e-01,
88,0.00e+00,-8.00e-04,-8.00e-02,
89,4.00e-01,1.20e-02,1.60e-01,
90,0.00e+00,3.20e-03,-8.00e-02,
91,4.00e-01,1.44e-02,1.60e-01,
92,0.00e+00,1.28e-02,1.60e-01,
93,4.00e-01,3.20e-03,-8.00e-02,
94,0.00e+00,1.52e-02,1.60e-01,
95,4.00e-01,3.20e-03,-8.00e-02,
96,0.00e+00,1.20e-02,1.60e-01,
97,4.00e-01,1.60e-03,-8.00e-02,
98,0.00e+00,1.60e-03,1.60e-01,
99,4.00e-01,1.20e-02,-8.00e-02,
100,4.00e-01,0.00e+00,1.60e-01,
