X,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-7.200000e-04,1.000000e-05
0,4.00e-01,1.04e-02,1.60e-01,
1,0.00e+00,8.00e-04,-1.60e-01,
2,0.00e+00,1.28e-02,1.60e-01,
3,4.00e-01,8.00e-04,-1.60e-01,
4,4.00e-01,-8.00e-04,1.60e-01,
5,0.00e+00,1.28e-02,-1.60e-01,
6,0.00e+00,2.40e-03,1.60e-01,
7,4.00e-01,1.04e-02,-1.60e-01,
8,0.00e+00,1.60e-03,1.60e-01,
9,4.00e-01,1.28e-02,-1.60e-01,
10,0.00e+00,0.00e+00,1.60e-01,
11,4.00e-01,1.28e-02,-1.60e-01,
12,0.00e+00,1.12e-02,1.60e-01,
13,4.00e-01,1.60e-03,-1.60e-01,
14,0.00e+00,1.04e-02,1.60e-01,
15,4.00e-01,1.60e-03,-1.60e-01,
16,4.00e-01,1.04e-02,1.60e-01,
17,0.00e+00,8.00e-04,-1.60e-01,
18,4.00e-01,1.60e-03,1.60e-01,
19,0.00e+00,1.12e-02,-1.60e-01,
20,0.00e+00,8.00e-04,-1.60e-01,
21,4.00e-01,1.36e-02,1.60e-01,
22,0.00e+00,1.12e-02,-1.60e-01,
23,4.00e-01,0.00e+00,1.60e-01,
24,0.00e+00,9.60e-03,1.60e-01,
25,4.00e-01,8.00e-04,-1.60e-01,
26,0.00e+00,9.60e-03,1.60e-01,
27,4.00e-01,1.60e-03,-1.60e-01,
28,0.00e+00,1.12e-02,-1.60e-01,
29,4.00e-01,8.00e-04,1.60e-01,
30,4.00e-01,8.00e-04,1.60e-01,
31,0.00e+00,1.04e-02,-1.60e-01,
32,0.00e+00,9.60e-03,1.60e-01,
33,4.00e-01,1.60e-03,-1.60e-01,
34,0.00e+00,8.00e-04,-1.60e-01,
35,4.00e-01,1.20e-02,1.60e-01,
36,0.00e+00,1.04e-02,1.60e-01,
37,4.00e-01,1.60e-03,-1.60e-01,
38,0.00e+00,1.60e-03,-1.60e-01,
39,4.00e-01,1.12e-02,1.60e-01,
40,0.00e+00,1.12e-02,1.60e-01,
41,4.00e-01,0.00e+00,-1.60e-01,
42,0.00e+00,1.12e-02,-1.60e-01,
43,4.00e-01,1.60e-03,1.60e-01,
44,0.00e+00,2.40e-03,-1.60e-01,
45,4.00e-01,1.20e-02,1.60e-01,
46,0.00e+00,1.60e-03,-1.60e-01,
47,4.00e-01,1.20e-02,1.60e-01,
48,0.00e+00,1.60e-03,-1.60e-01,
49,4.00e-01,1.12e-02,1.60e-01,
50,0.00e+00,9.60e-03,1.60e-01,
51,4.00e-01,0.00e+00,-1.60e-01,
52,0.00e+00,1.60e-03,-1.60e-01,
53,4.00e-01,1.04e-02,1.60e-01,
54,0.00e+00,2.40e-03,1.60e-01,
55,4.00e-01,1.28e-02,-1.60e-01,
56,0.00e+00,1.20e-02,1.60e-01,
57,4.00e-01,8.00e-04,-1.60e-01,
58,0.00e+00,1.04e-02,1.60e-01,
59,4.00e-01,2.40e-03,-1.60e-01,
60,0.00e+00,1.60e-03,1.60e-01,
61,4.00e-01,1.36e-02,-1.60e-01,
62,0.00e+00,3.20e-03,1.60e-01,
63,4.00e-01,1.12e-02,-1.60e-01,
64,0.00e+00,3.20e-03,-1.60e-01,
65,4.00e-01,1.20e-02,1.60e-01,
66,0.00e+00,1.20e-02,1.60e-01,
67,4.00e-01,1.60e-03,-1.60e-01,
68,0.00e+00,0.00e+00,1.60e-01,
69,4.00e-01,1.04e-02,-1.60e-01,
70,4.00e-01,1.04e-02,1.60e-01,
71,0.00e+00,1.60e-03,-1.60e-01,
72,0.00e+00,9.60e-03,5.92e+00,
73,4.00e-01,1.60e-03,4.72e+00,
74,0.00e+00,1.60e-03,5.20e+00,
75,4.00e-01,1.04e-02,4.72e+00,
76,4.00e-01,1.60e-03,4.80e+00,
77,0.00e+00,1.04e-02,5.36e+00,
