X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,-4.800000e-04,2.000000e-05
0,6.60e-03,8.00e-02,
1,1.36e-02,-1.60e-01,
2,1.38e-02,8.00e-02,
3,6.80e-03,-1.60e-01,
4,1.44e-02,8.00e-02,
5,7.00e-03,-1.60e-01,
6,7.60e-03,8.00e-02,
7,1.52e-02,-1.60e-01,
8,1.44e-02,8.00e-02,
9,7.40e-03,-2.40e-01,
10,1.36e-02,-1.60e-01,
11,5.60e-03,8.00e-02,
12,3.80e-03,8.00e-02,
13,1.26e-02,-1.60e-01,
14,1.32e-02,-1.60e-01,
15,5.00e-03,8.00e-02,
16,6.00e-03,8.00e-02,
17,1.42e-02,-1.60e-01,
18,8.40e-03,8.00e-02,
19,1.54e-02,-2.40e-01,
20,1.42e-02,8.00e-02,
21,7.20e-03,-2.40e-01,
22,1.38e-02,8.00e-02,
23,5.80e-03,-1.60e-01,
24,5.80e-03,5.84e+00,
25,1.36e-02,4.72e+00,
26,1.26e-02,4.72e+00,
27,6.80e-03,5.20e+00,
28,1.06e-02,5.20e+00,
29,9.00e-03,4.64e+00,
30,1.04e-02,4.32e+00,
31,-5.60e-03,5.52e+00,
32,-4.40e-03,4.72e+00,
33,6.00e-04,5.20e+00,
34,-8.00e-04,5.20e+00,
35,8.00e-04,4.72e+00,
36,6.00e-04,4.64e+00,
37,-8.00e-04,5.20e+00,
38,-2.00e-03,5.20e+00,
39,4.20e-03,4.72e+00,
40,4.80e-03,5.12e+00,
41,-2.20e-03,4.64e+00,
42,-1.40e-03,5.20e+00,
43,8.20e-03,4.72e+00,
44,4.00e-04,4.72e+00,
45,1.16e-02,5.20e+00,
46,6.40e-03,5.20e+00,
47,1.68e-02,4.72e+00,
48,1.12e-02,4.72e+00,
49,1.88e-02,5.20e+00,
50,1.96e-02,5.12e+00,
51,1.12e-02,4.72e+00,
52,1.64e-02,4.72e+00,
53,6.60e-03,5.20e+00,
54,1.20e-02,4.72e+00,
55,3.00e-03,5.12e+00,
56,9.80e-03,4.72e+00,
57,2.60e-03,5.12e+00,
58,2.80e-03,5.12e+00,
59,1.10e-02,4.72e+00,
60,6.40e-03,5.12e+00,
61,1.38e-02,4.72e+00,
62,8.60e-03,4.72e+00,
63,1.60e-02,5.12e+00,
64,1.68e-02,5.12e+00,
65,9.40e-03,4.72e+00,
66,1.48e-02,4.72e+00,
67,7.00e-03,5.12e+00,
68,1.24e-02,4.72e+00,
69,4.00e-03,5.20e+00,
70,4.80e-03,5.12e+00,
71,1.20e-02,4.72e+00,
72,4.40e-03,5.12e+00,
73,1.22e-02,4.72e+00,
74,6.60e-03,5.12e+00,
75,1.38e-02,4.72e+00,
76,7.20e-03,5.12e+00,
77,1.50e-02,4.72e+00,
78,1.44e-02,5.12e+00,
79,8.00e-03,4.72e+00,
80,1.40e-02,5.12e+00,
81,6.20e-03,4.72e+00,
82,1.34e-02,5.12e+00,
83,4.20e-03,4.72e+00,
84,4.40e-03,4.72e+00,
85,1.24e-02,5.20e+00,
86,6.00e-03,4.72e+00,
87,1.24e-02,5.12e+00,
88,6.40e-03,5.12e+00,
89,1.40e-02,4.72e+00,
90,7.80e-03,4.72e+00,
91,1.44e-02,5.20e+00,
92,1.38e-02,4.72e+00,
