X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,-4.800000e-04,2.000000e-05
0,-6.40e-03,-1.60e-01,
1,8.00e-04,8.00e-02,
2,8.00e-04,8.00e-02,
3,-6.40e-03,-1.60e-01,
4,8.00e-04,8.00e-02,
5,-6.40e-03,-1.60e-01,
6,-5.60e-03,8.00e-02,
7,2.40e-03,-1.60e-01,
8,-7.20e-03,8.00e-02,
9,1.60e-03,-1.60e-01,
10,-4.80e-03,-1.60e-01,
11,2.40e-03,8.00e-02,
12,-5.60e-03,8.00e-02,
13,1.60e-03,-1.60e-01,
14,1.60e-03,8.00e-02,
15,-5.60e-03,-1.60e-01,
16,8.00e-04,8.00e-02,
17,-6.40e-03,-1.60e-01,
18,3.20e-03,8.00e-02,
19,-6.40e-03,-1.60e-01,
20,-6.40e-03,-1.60e-01,
21,8.00e-04,8.00e-02,
22,8.00e-04,8.00e-02,
23,-8.00e-03,-1.60e-01,
24,-7.20e-03,5.76e+00,
25,1.60e-03,4.64e+00,
26,-6.40e-03,4.72e+00,
27,8.00e-04,5.20e+00,
28,-3.20e-03,5.20e+00,
29,-8.00e-04,4.64e+00,
30,-8.00e-04,5.44e+00,
31,-1.04e-02,4.56e+00,
32,-9.60e-03,5.20e+00,
33,-5.60e-03,4.64e+00,
34,-5.60e-03,4.64e+00,
35,-8.00e-03,5.20e+00,
36,-8.00e-03,4.64e+00,
37,-5.60e-03,5.20e+00,
38,-5.60e-03,4.64e+00,
39,-2.72e-02,5.20e+00,
40,-2.32e-02,4.72e+00,
41,-5.84e-02,5.20e+00,
42,-6.08e-02,5.12e+00,
43,-4.80e-02,4.72e+00,
44,-5.36e-02,5.12e+00,
45,-2.32e-02,4.72e+00,
46,-2.64e-02,4.72e+00,
47,1.36e-02,5.12e+00,
48,9.60e-03,5.12e+00,
49,3.76e-02,4.72e+00,
50,4.16e-02,5.12e+00,
51,2.96e-02,4.72e+00,
52,3.44e-02,4.80e+00,
53,8.00e-03,5.12e+00,
54,1.12e-02,5.12e+00,
55,-1.84e-02,4.64e+00,
56,-1.28e-02,5.12e+00,
57,-3.12e-02,4.72e+00,
58,-3.28e-02,5.12e+00,
59,-2.24e-02,4.72e+00,
60,-2.72e-02,5.12e+00,
61,-7.20e-03,4.72e+00,
62,-1.20e-02,4.72e+00,
63,1.28e-02,5.12e+00,
64,8.00e-03,5.12e+00,
65,2.08e-02,4.72e+00,
66,2.00e-02,4.72e+00,
67,6.40e-03,5.12e+00,
68,1.20e-02,4.72e+00,
69,-2.40e-03,5.12e+00,
70,1.60e-03,4.80e+00,
71,-1.44e-02,5.12e+00,
72,-8.80e-03,4.72e+00,
73,-1.92e-02,5.12e+00,
74,-1.76e-02,5.12e+00,
75,-4.80e-03,4.72e+00,
76,-1.12e-02,4.72e+00,
77,1.60e-03,5.12e+00,
78,-4.00e-03,5.12e+00,
79,7.20e-03,4.72e+00,
80,0.00e+00,4.72e+00,
81,8.80e-03,5.12e+00,
82,6.40e-03,5.12e+00,
83,-4.00e-03,4.72e+00,
84,2.40e-03,5.12e+00,
85,-9.60e-03,4.72e+00,
86,-8.00e-04,5.12e+00,
87,-1.04e-02,4.64e+00,
88,-9.60e-03,5.12e+00,
89,0.00e+00,4.72e+00,
90,-5.60e-03,5.12e+00,
91,3.20e-03,4.72e+00,
92,-3.20e-03,5.12e+00,
93,4.00e-03,4.72e+00,
94,3.20e-03,5.12e+00,
95,-4.80e-03,4.72e+00,
96,2.40e-03,5.12e+00,
97,-7.20e-03,4.72e+00,
98,0.00e+00,4.72e+00,
99,-8.80e-03,5.12e+00,
100,-1.60e-03,5.12e+00,
101,-9.60e-03,4.72e+00,
102,-8.00e-03,5.12e+00,
103,3.20e-03,4.64e+00,
104,-4.00e-03,4.72e+00,
105,4.00e-03,5.12e+00,
106,5.60e-03,5.12e+00,
107,-3.20e-03,4.72e+00,
108,3.20e-03,4.72e+00,
109,-4.80e-03,5.12e+00,
110,8.00e-04,5.12e+00,
111,-8.80e-03,4.64e+00,
112,-1.60e-03,5.12e+00,
113,-1.36e-02,4.72e+00,
114,-3.20e-03,5.12e+00,
115,-1.20e-02,4.80e+00,
116,-8.80e-03,4.72e+00,
117,8.00e-04,5.12e+00,
118,-5.60e-03,5.12e+00,
119,4.00e-03,4.72e+00,
120,4.80e-03,5.12e+00,
121,-4.80e-03,4.72e+00,
122,-4.00e-03,5.12e+00,
123,4.00e-03,4.64e+00,
124,3.20e-03,5.12e+00,
125,-8.00e-03,4.64e+00,
126,-1.60e-03,5.12e+00,
127,-9.60e-03,4.64e+00,
128,-9.60e-03,5.12e+00,
129,-1.60e-03,4.72e+00,
130,-7.20e-03,5.12e+00,
131,8.00e-04,4.64e+00,
132,-4.80e-03,4.72e+00,
133,4.00e-03,5.12e+00,
134,-4.00e-03,5.12e+00,
135,4.80e-03,4.64e+00,
136,4.00e-03,5.12e+00,
137,-4.80e-03,4.72e+00,
138,8.00e-04,5.12e+00,
139,-6.40e-03,4.64e+00,
140,8.00e-04,5.12e+00,
141,-8.80e-03,4.64e+00,
142,-8.00e-04,5.12e+00,
143,-8.80e-03,4.64e+00,
144,-8.80e-03,5.12e+00,
145,8.00e-04,4.64e+00,
146,-6.40e-03,5.12e+00,
147,2.40e-03,4.72e+00,
148,2.40e-03,5.12e+00,
149,-5.60e-03,4.64e+00,
150,-4.80e-03,5.12e+00,
151,2.40e-03,4.64e+00,
152,2.40e-03,5.12e+00,
153,-6.40e-03,4.64e+00,
