X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,-4.800000e-04,2.000000e-05
0,4.80e-03,-1.60e-01,
1,-2.40e-03,8.00e-02,
2,4.80e-03,8.00e-02,
3,-3.20e-03,-1.60e-01,
4,-3.20e-03,-1.60e-01,
5,4.80e-03,8.00e-02,
6,5.60e-03,-1.60e-01,
7,-4.00e-03,8.00e-02,
8,-3.20e-03,-1.60e-01,
9,4.80e-03,8.00e-02,
10,-2.40e-03,-1.60e-01,
11,5.60e-03,8.00e-02,
12,4.80e-03,-1.60e-01,
13,-4.00e-03,8.00e-02,
14,3.20e-03,8.00e-02,
15,-3.20e-03,-2.40e-01,
16,5.60e-03,8.00e-02,
17,-5.60e-03,-1.60e-01,
18,-2.40e-03,8.00e-02,
19,6.40e-03,-1.60e-01,
20,-1.60e-03,-1.60e-01,
21,8.80e-03,8.00e-02,
22,-8.00e-04,8.00e-02,
23,7.20e-03,-1.60e-01,
24,4.80e-03,5.84e+00,
25,-2.40e-03,4.64e+00,
26,-2.40e-03,4.72e+00,
27,4.00e-03,5.20e+00,
28,2.40e-03,5.20e+00,
29,0.00e+00,4.64e+00,
30,2.40e-03,4.72e+00,
31,-1.20e-02,5.28e+00,
32,-1.12e-02,4.72e+00,
33,-6.40e-03,5.20e+00,
34,-9.60e-03,4.64e+00,
35,-7.20e-03,5.20e+00,
36,-9.60e-03,4.72e+00,
37,-7.20e-03,5.20e+00,
38,-4.80e-03,4.64e+00,
39,-2.00e-02,5.20e+00,
40,-1.60e-02,4.64e+00,
41,-3.92e-02,5.20e+00,
42,-4.00e-02,5.12e+00,
43,-2.64e-02,4.64e+00,
44,-3.04e-02,5.12e+00,
45,-5.60e-03,4.72e+00,
46,-1.04e-02,4.72e+00,
47,1.76e-02,5.12e+00,
48,1.36e-02,4.72e+00,
49,3.04e-02,5.12e+00,
50,3.12e-02,4.72e+00,
51,2.08e-02,5.12e+00,
52,2.48e-02,5.12e+00,
53,8.00e-04,4.72e+00,
54,5.60e-03,5.12e+00,
55,-1.28e-02,4.72e+00,
56,-8.00e-03,4.72e+00,
57,-2.16e-02,5.12e+00,
58,-1.92e-02,5.12e+00,
59,-7.20e-03,4.72e+00,
60,-1.28e-02,5.12e+00,
61,3.20e-03,4.72e+00,
62,-1.60e-03,5.12e+00,
63,1.36e-02,4.72e+00,
64,8.00e-03,5.12e+00,
