X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,-4.800000e-04,2.000000e-05
0,-4.80e-03,8.00e-02,
1,4.80e-03,-1.60e-01,
2,-4.00e-03,8.00e-02,
3,4.80e-03,-1.60e-01,
4,6.40e-03,8.00e-02,
5,-1.60e-03,-1.60e-01,
6,-8.00e-04,8.00e-02,
7,8.00e-03,-1.60e-01,
8,8.00e-03,8.00e-02,
9,-8.00e-04,-1.60e-01,
10,5.60e-03,8.00e-02,
11,-1.60e-03,-1.60e-01,
12,4.00e-03,-1.60e-01,
13,-4.80e-03,8.00e-02,
14,-4.00e-03,8.00e-02,
15,4.80e-03,-1.60e-01,
16,5.60e-03,8.00e-02,
17,-2.40e-03,-1.60e-01,
18,5.60e-03,8.00e-02,
19,-4.80e-03,-1.60e-01,
20,-3.20e-03,-1.60e-01,
21,9.60e-03,8.00e-02,
22,0.00e+00,-1.60e-01,
23,1.04e-02,8.00e-02,
24,-1.60e-03,5.84e+00,
25,8.80e-03,4.72e+00,
26,6.40e-03,4.72e+00,
27,-4.00e-03,5.20e+00,
28,0.00e+00,4.72e+00,
29,1.60e-03,5.20e+00,
30,1.60e-03,5.44e+00,
31,-1.20e-02,4.64e+00,
32,-1.12e-02,5.20e+00,
33,-7.20e-03,4.72e+00,
34,-8.00e-03,5.20e+00,
35,-9.60e-03,4.64e+00,
36,-8.00e-03,5.20e+00,
37,-9.60e-03,4.64e+00,
38,-7.20e-03,4.64e+00,
39,-2.24e-02,5.20e+00,
40,-1.84e-02,4.72e+00,
41,-4.16e-02,5.20e+00,
42,-4.08e-02,4.72e+00,
43,-2.40e-02,5.12e+00,
44,-2.88e-02,5.12e+00,
45,-6.40e-03,4.72e+00,
46,-9.60e-03,5.12e+00,
47,1.60e-02,4.72e+00,
48,1.36e-02,4.72e+00,
49,2.96e-02,5.12e+00,
50,3.12e-02,5.12e+00,
51,1.92e-02,4.72e+00,
52,2.40e-02,5.12e+00,
53,4.00e-03,4.72e+00,
54,8.00e-03,5.12e+00,
55,-1.60e-02,4.80e+00,
56,-1.04e-02,5.12e+00,
57,-2.32e-02,4.72e+00,
58,-2.16e-02,5.12e+00,
59,-8.80e-03,4.72e+00,
60,-1.36e-02,4.72e+00,
61,4.00e-03,5.12e+00,
62,-2.40e-03,5.12e+00,
63,1.60e-02,4.72e+00,
64,1.92e-02,4.72e+00,
65,8.80e-03,5.12e+00,
66,1.60e-02,5.12e+00,
67,4.80e-03,4.72e+00,
68,9.60e-03,4.72e+00,
69,-4.00e-03,5.12e+00,
