-1.567648040536621656e-01,-1.331539483768060805e-01,-1.357801061257044306e-01,-1.943628313787479356e-01,-1.510622844149054345e-01,-2.056515846927693125e-01,-1.760653540873926004e-01,-2.041419649638855083e-01,-2.218225908601637320e-01,-2.060485076371463553e-01,-2.026478093971385008e-01,-2.482078532976397800e-01,-2.191351150861475527e-01,-2.472932707149527731e-01,-2.511161079804020702e-01,-2.361991730733639661e-01,-1.921112720505186722e-01,-1.398565216318745641e-01,-1.535040061622241769e-01,-2.200968697417869657e-01,-2.104708186049324969e-01,-2.186002053238041698e-01,-2.571793919222793434e-01,-2.423132151862877059e-01,-2.653808974834532819e-01,-3.017319406985661812e-01,-2.858259656069122578e-01,-2.535724292575107786e-01,-3.263106318060907118e-01,-2.573553516920003559e-01,-1.976894547229476606e-01,-2.058550284316774115e-01,-2.522543610291915761e-01,-2.134068690914987798e-01,-2.294968974786115723e-01,-1.791335515800092093e-01,-1.598143906893717825e-01,-1.756445049233209266e-01,-6.001811416881070588e-02,-8.926209919501890133e-02,-8.590550429184744263e-02,-3.587050252693638891e-02,-4.834767616963056396e-03,1.240371621486323350e-02,-6.160014331316249203e-02,-6.476434334487368716e-02,-1.640224712753661496e-01,-1.812609015106176613e-01,-1.520197300831117315e-01,-2.150327180866715981e-01,-1.498451372080469857e-01,-9.763874950361978167e-02,-6.473152275144779255e-02,-4.604962070541669672e-02,-4.815282117109344340e-02,-4.333691821961050544e-02,-6.736776551534184865e-02,-3.623571047334736561e-02,-7.974222065805930404e-02,-5.307992151209314086e-02,-5.445267773634639152e-02,-8.944946218970689644e-02,-6.024174211201097084e-02,-7.458814015172796075e-02,-7.302552979942691924e-02,-1.271323085305821332e-01,-1.437962685300497034e-01,-1.545264976966500003e-01,-1.330171522001042106e-01,-8.769010545561015113e-02,-8.207274501586127313e-02,-1.024960059775903015e-01,-7.460345548370667101e-02,-1.076744095840377197e-01,-1.113379702317687514e-01,-7.812958919835168159e-02,6.683255897857618907e-04,-5.462979271157988176e-02,-1.523550054498780913e-02,-8.456158213892936426e-02,-6.468431524274345645e-02,-4.431906260690320065e-02,-3.487989608208582476e-02,-6.069166276695564521e-02,-4.741227419679829719e-03,2.837933318976038413e-02,-2.042708447936090674e-02,-2.866901160274704791e-02,-1.179799483510584890e-01,-1.521262216047738203e-01,-2.431352679335680445e-01,-2.773264028492107847e-01,-3.047661198693421003e-01,-3.132384679695711105e-01,-2.999390050459525559e-01,-2.965036931634718043e-01,-2.285133285740917897e-01,-1.905828005016148019e-01,-1.229045540151232213e-01,-6.610272334619186896e-02,-4.165410979680568559e-02,-6.158987403225681806e-02,-1.111560785171767929e-01,-1.058695958673813442e-01,-3.701669672773062747e-02,-3.020458447633512372e-02,-2.139519808068191323e-02,-2.719536802099739581e-02,-1.066732787208676952e-01,-1.586638201732157305e-01,-5.148025245043690024e-02,2.405194219884776441e-02,2.837759683791643214e-02,1.394482503879459871e-02,3.416215555772471324e-02,-2.799953058597533066e-03,-1.907477999932677762e-02,-8.724873899117831580e-03,-4.750760700018164667e-02,-2.122856145729039648e-02,-9.258537740423763984e-02,-1.068158792737336354e-01,-1.444175564812668899e-01,-1.211073518979786795e-01,-1.553325901812667442e-01,-1.649839566192909945e-01,-1.650707883857893687e-01,-1.466684637916608747e-01,-1.694475856738127950e-01,-2.315047580537546168e-01,-2.073034435298494738e-01,-1.597639018300398839e-01,-1.068424702619724526e-01,-1.406540386645273033e-01,-6.536726848944726664e-02,-9.143046778025932034e-03,-2.109413593239178875e-02,-9.473302670533196093e-03,-6.430094027221823633e-06,3.633039125889543641e-02,6.323186046885280465e-02,6.948926145973353952e-02,4.827415672923376921e-02,5.637859667875563113e-02,4.405430793002763218e-02,6.356639522840409895e-02,4.012914284376649376e-02,5.215629572551681858e-02,2.089765354694785374e-02,1.158347777808108048e-02,-9.468738545686236630e-03,-6.663891145328565066e-03,7.961656548176024306e-02,1.095427029066789043e-01,8.020321144190296903e-02,7.987978933415297578e-02,-9.307386278799403877e-04,-1.134736050411754710e-02,-8.940219621201190431e-03,3.275549573487760314e-03,-9.107567617312446392e-03,-2.774767673753218353e-02,3.830656164109872558e-02,1.449845019351311305e-02,4.821725045522963493e-02,3.318984813516427657e-02,9.811508396804367871e-02,1.087231306620327909e-01,4.350634718025311182e-02,6.299295262942579410e-02,1.500762208334506694e-02,4.542264177244158957e-02,5.639654134352659748e-02,5.271022031233903865e-02,1.111301962439763397e-01,6.984429225819384357e-02,8.626891210206101557e-02,1.689837316812141943e-01,9.119648019498602376e-02,7.080298526486761279e-02,7.406953792241700862e-02,6.204496121983107265e-02,6.530568558208384514e-03,-3.087620182600055510e-02,-4.056070777921796239e-02,2.857709834942372476e-02,6.349802548865468577e-02,4.942913545292832583e-02,-2.558147682030911547e-03,6.335544619723990079e-02,3.252971551269526196e-02,4.742958456160994291e-02,-1.457449708891542413e-02,-4.980781518632449584e-03,5.179654931437009668e-03,2.900911509071215158e-02,-1.734123112335145267e-02,1.702081751093923942e-02,7.433178374805682331e-02,6.535998289885305845e-02,5.492859051532247849e-02,7.756036345385151909e-02,9.213007760215190245e-02,7.290647276013488554e-02,9.226181355347998214e-02,3.606197252527160863e-02,3.244550953541397442e-02,4.140395819329527327e-02,1.998239059782403598e-02,3.537668051894125171e-02,6.296305194195787880e-02,6.404284308723415253e-02,-1.148028886849764701e-02,-2.112064719018878073e-02,2.550881049563972006e-02,7.277485729036332895e-02,-1.440454367914444089e-02,6.571283085499525500e-02,-1.914261244448773507e-03,4.740259314937447094e-02,1.090351070219134910e-01,9.588752173101286469e-02,1.059599570347706660e-01,1.297183955312122827e-01,1.104946985562403061e-01,6.961347794450474524e-02,8.179917392390866071e-02,9.870854776685530907e-02,1.749663213288251973e-01,1.316406575040236782e-01,1.282829357439412565e-01,1.076055650052126222e-01,1.071542694430935444e-01,1.990741386212963385e-02,4.362384150288559082e-02,-2.752246481622122945e-02,1.946414626960743521e-02,1.972315858288479010e-02,7.432718418745794253e-02,1.263582783143002430e-01,4.483482288891039308e-02,8.303640611495385904e-02,6.195680415621098586e-02,6.939982870904443102e-02,3.227119752815716530e-02,5.277230729327349323e-02,1.228097846401953464e-01,2.119870577322744143e-01,2.173009463926028062e-01,1.822846970807140421e-01,2.307937042557803020e-01,2.118441382576412291e-01,2.216075667175290420e-01,1.883837144348248227e-01,2.012593799398121885e-01,2.272316032529391461e-01,2.462317006333124281e-01,2.544876638580330641e-01,2.336646238303224377e-01,2.095118704608449067e-01,2.416773560538821031e-01,2.010981897914903560e-01,2.425138098907416717e-01,2.235968306100657998e-01,1.260849977955133538e-01,1.542081429014241778e-01,1.208286567962988250e-01,1.549874601318921574e-01,1.761744395060950985e-01,1.395020507182945513e-01,1.204868860562059996e-01,1.202239102540766935e-01,1.441249138676323482e-01,1.115547732491497107e-01,7.800946908650212286e-02,9.055811929849505448e-02,-3.570282675011989589e-03,2.137635689138743869e-02,2.162634194686384112e-02,-2.329831367378541740e-03,-1.499301369461712545e-02,-4.284485028133527829e-02,-5.673007858666140671e-03,6.471176377617865461e-02,3.530472113752261554e-02,6.998013875674433115e-02,1.532733052429412213e-01,1.774322102589515893e-01,1.665504861657541025e-01,1.548057172474582577e-01,1.840473706011902799e-01,2.027369374003611113e-01,1.302892371459998533e-01,7.104398381365775728e-02,9.531524142469742500e-02,5.881093149539145387e-02,2.072186874125196872e-03,3.183193317897110614e-04,3.049008324238312514e-02,-5.958833076578688021e-03,-2.582957846557110484e-02,-2.775122739987430712e-02,-4.811824296437245546e-03,-6.451387636317121310e-02,-8.994843301245562806e-02,-1.049253393860387074e-01,-1.211573446567837387e-01,-7.431679442499576627e-02,-8.488367894955764492e-02,-6.764522745285499183e-02,-3.290439189201857517e-02,-3.619989555888446231e-02,-9.265059336206640794e-02,-1.335523968303031599e-02,-1.702578028799527077e-02,-2.637758705361071751e-02,1.705057114003667718e-02,1.195404383165541784e-03,6.893420027116857300e-03,3.276426829821164899e-02,8.544946742612181956e-02,4.886568573599071874e-02,7.634230909174401225e-02,5.213311011303727038e-02,9.040916157173513323e-02,9.329944324112493526e-02,8.969197030152874228e-02,1.268989570170557524e-01,1.230985293211190046e-01,1.642796214398802301e-01,1.846696932763634558e-01,2.252338347799421880e-01,2.053702815197483156e-01,2.178162672712862236e-01,2.289412507142461750e-01,2.359636528918202247e-01,2.506724807149979251e-01,2.294988535321174361e-01,1.835073580905708379e-01,1.898186214243659797e-01,2.047757688226799211e-01,2.278766473322417219e-01,1.866826991226848698e-01,2.078723290911312083e-01,2.184063717608160926e-01,2.498726249227186114e-01,2.520377777134725217e-01,2.474518244433319136e-01,2.155145309183419122e-01,1.920193658843457329e-01,1.917169146545804337e-01,1.909103685923391469e-01,2.244305488068773502e-01,1.765548777386801715e-01,1.390293377877166170e-01,1.732392678261763519e-01,1.377416876088433662e-01,1.077993489581480363e-01,7.794539415988509246e-02,3.887568816549350631e-02,1.132353917424860218e-01,2.938447360825986732e-02,4.025001330766289631e-03,7.506998133199983825e-02,1.037609985366875903e-01,9.744312289158463258e-02,8.712360826400764036e-02,8.279965985639378689e-02,9.447481878362312679e-02,6.069870030728644061e-02,6.585670000777983646e-02,4.259825642731737694e-03,-6.127897491923443157e-03,-7.319561432148000146e-02,-1.018073334005270142e-01,-4.712321059410740781e-02,-1.104584832177807167e-02,5.156007502520600083e-02,4.989012269319681447e-02,6.266496639682883618e-02,4.812241729594831513e-02,8.320452749635071088e-02,7.215014624551092937e-02,5.401616242635205040e-02,3.368198694494333595e-02,6.965710644226542902e-02,3.463802935737369387e-02,5.817428568929329524e-02,-1.292540844174139628e-02,2.984553172003218818e-02,3.889946201145488142e-02,8.257031258283407948e-02,8.487772574323554364e-02,8.054819974826989137e-02,8.773091326751819574e-02,1.453710475195591767e-01,1.526331512974032079e-01,1.049472812036259667e-01,3.264552663711167702e-02,3.218034026024098326e-02,1.861016236627435413e-02,3.314931672212117347e-02,5.491149630859752662e-02,5.125282225105590866e-02,5.785651912754930654e-02,7.674164875440181444e-02,4.514819541741661724e-03,2.711937605101056095e-02,3.274269855601952967e-02,-6.382218466004456470e-02,-9.201364280850174437e-02,-1.015346482023723462e-01,-1.101131263795938620e-01,-6.802726738142673979e-02,-5.988557028233892215e-02,-7.158554132306081674e-02,-9.813829438554956541e-02,-1.334457830552968904e-01,-1.246760581249772709e-01,-1.332556489848089887e-01,-5.128818358789427601e-02,-9.729334305538023253e-02,-1.433832152313998520e-01,-1.680526076895321463e-01,-1.726032669507630846e-01,-6.682811444939194823e-02,-1.144283717665368072e-01,-1.590368877694020022e-01,-1.191300227666876876e-01,-1.587849112246678407e-01,-1.279299673062425091e-01,-1.420647926455615717e-01,-9.743074163986469027e-02,-8.184981161339861810e-02,-1.020971765897600858e-01,-1.205441502313044921e-01,-1.373972237516047912e-01,-1.664066311872702819e-01,-1.554304779023633343e-01,-1.934709560258895955e-01,-1.767086263790993150e-01,-1.594371275001585098e-01,-1.680926359148980365e-01,-1.425625090426924091e-01,-7.987134853804625512e-02,-7.503684890395706519e-02,-1.185223634056579434e-01,-1.316105229405931110e-01,-1.866784043095524592e-01,-2.200648641706551556e-01,-2.527102632390599291e-01,-2.797904065973351173e-01,-2.329011534681119377e-01,-2.310038807875527123e-01,-2.941582999641652596e-01,-2.584747529207698791e-01,-3.073583159936028597e-01,-3.441171538417809872e-01,-3.075496407053551762e-01,-2.777179253849956231e-01,-1.992953037797383087e-01,-1.595960214117560505e-01,-2.261583251988653065e-01,-2.182820489687891108e-01,-2.132726101146341646e-01,-2.041341407498621641e-01,-1.932030475670933611e-01,-1.602769264719990372e-01,-1.546038043330329737e-01,-1.017045768071169753e-01,-9.051151419757330618e-02,-9.284301658212820718e-02,-7.262358915257838277e-02,-2.453431668718598913e-02,1.290286687405294702e-02,5.177785606933988510e-02,4.842969841869994990e-02,6.864597560990431946e-02,6.572092615252077448e-03,-5.935082352445438664e-02,-5.402785976805998813e-02,-7.047387926251007240e-02,2.336802864326699425e-02,1.037141382983520176e-02,-1.728458308738941738e-03,3.030137014554708241e-02,-2.443795801878463278e-02,-4.312622786943529074e-02,-4.798631565998402043e-02,-2.879590703036321100e-02,1.551312548695976852e-02,5.877090681360076091e-02,8.077347899750948745e-02,1.165869193331333098e-01,2.034045186178831399e-01,2.308130380020264050e-01,2.355398554731890637e-01,1.574739159724313775e-01,1.001718104450807639e-01,1.709347249616801900e-01,2.176643896385682952e-01,2.175062469649113595e-01,2.301268742761989061e-01,2.148588561134641139e-01,1.845619827648353195e-01,1.987571197539177992e-01,1.357444719335763328e-01,1.657524872068752986e-01,1.398041617648414225e-01,1.319189557252820610e-01,1.867794387254193278e-01,1.479828608760813680e-01,1.421944308003761370e-01,7.435147893897249560e-02,9.466539225743485220e-02,5.971727172218248281e-02,2.772074556607496965e-02,-2.024550105581063644e-02,1.578109950189703764e-02,1.820213208545880604e-02,6.612589124079545910e-02,8.459458699826523376e-02,1.317197642766040344e-01,1.330491861198375148e-01,1.294095942147034384e-01,1.317545621849869064e-01,1.591661148694943073e-01,1.735889620003978895e-01,2.122933927204498639e-01,2.219862473368190148e-01,2.221640355913389320e-01,2.510151019131366956e-01,2.461907936012989739e-01,1.949359550559589815e-01,2.080012301823059295e-01,2.290359066947679212e-01,1.734879559331325705e-01,9.230070074763413457e-02,1.121913623580448049e-01,9.546149894716125794e-02,-3.294116002820805800e-02,-2.167580361233703221e-03,-1.008992727679804005e-03,3.081074136148356443e-02,1.751560868674931909e-02,1.829181820177411960e-02,-8.199682746095346420e-02,-8.080586727476198050e-02,-7.959560877807629609e-02,-6.820132070769453769e-02,-9.740753122235880357e-02,-1.429150664256688963e-01,-1.369244966467260682e-01,-1.635571998526908488e-01,-1.602985281063678824e-01,-1.034685897990156866e-01,-1.692660837524919415e-01,-1.893636688926490230e-01,-1.449395109327092368e-01,-1.568307570751308055e-01,-1.270232231118796351e-01,-1.726606870431700025e-01,-1.876863671856921767e-01,-1.661709834370196370e-01,-1.060682132568783048e-01,-5.358684411757213412e-02,-6.632907275513938439e-02,-6.429644258940611645e-02,-5.885642037012780992e-02,-5.640372771401544472e-02,-3.973168127596030108e-02,-3.152617191776656107e-03,4.397237338444424937e-02,5.066730669139934279e-02,1.006122555799627422e-01,1.128815374109893716e-01,1.455789278146073507e-01,6.256832601419973217e-02,8.393994691734339708e-02,3.716570760811843677e-02,3.653899444328271434e-02,4.333546535378189624e-02,-3.487416612100077695e-02,-6.142547340481130380e-02,-2.741662354060677570e-02,1.208954018068228095e-02,-2.897353936757469245e-02,-4.734565852676880099e-02,-1.010849189004880133e-01,-9.441909252015784348e-02,-7.432230114084371897e-02,-1.016521531557303959e-01,-1.144107743721346215e-01,-1.310124666683329941e-01,-1.120476491225686350e-01,-3.760108897405142064e-02,-4.362620506753847605e-02,-5.511410022018519567e-02,-4.445371492061408331e-02,-3.958369094522771331e-02,-1.169179512686075589e-02,2.228747562932452062e-02,-6.019020258263472166e-03,1.281951224071147324e-02,7.101094351856999942e-02,8.230584139197386073e-02,9.796748697415737228e-02,9.965702818982648259e-02,1.856467561768311569e-01,1.862511625358349021e-01
